"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"binary_sensor.sm_s928u1_high_accuracy_mode","binary_sensor","unknown","SM-S928U1 High accuracy mode","",""
"binary_sensor.sm_s928u1_wi_fi_state","binary_sensor","on","SM-S928U1 Wi-Fi state","",""
"binary_sensor.sm_s928u1_nfc_state","binary_sensor","on","SM-S928U1 NFC state","",""
"binary_sensor.sm_s928u1_power_save","binary_sensor","off","SM-S928U1 Power save","",""
"device_tracker.dad_s_phone","device_tracker","Loblolly","SM-S928U1","",""
"sensor.sm_s928u1_detected_activity","sensor","still","SM-S928U1 Detected activity","enum",""
"sensor.sm_s928u1_battery_level","sensor","89","SM-S928U1 Battery level","battery","%"
"sensor.sm_s928u1_battery_state","sensor","not_charging","SM-S928U1 Battery state","enum",""
"sensor.sm_s928u1_charger_type","sensor","ac","SM-S928U1 Charger type","enum",""
"sensor.sm_s928u1_battery_power","sensor","0.0","SM-S928U1 Battery power","power","W"
"sensor.sm_s928u1_bluetooth_connection","sensor","0","SM-S928U1 Bluetooth connection","","connection(s)"
"sensor.sm_s928u1_ble_transmitter","sensor","Transmitting","SM-S928U1 BLE transmitter","enum",""
"sensor.sm_s928u1_beacon_monitor","sensor","Monitoring","SM-S928U1 Beacon monitor","enum",""
"sensor.sm_s928u1_car_name","sensor","unavailable","SM-S928U1 Car name","",""
"sensor.sm_s928u1_car_odometer","sensor","unavailable","SM-S928U1 Car odometer","distance","ft"
"sensor.sm_s928u1_car_speed","sensor","unavailable","SM-S928U1 Car speed","speed","mph"
"sensor.sm_s928u1_screen_orientation","sensor","portrait","SM-S928U1 Screen orientation","",""
"sensor.sm_s928u1_screen_rotation","sensor","0","SM-S928U1 Screen rotation","","°"
"sensor.sm_s928u1_accent_color","sensor","#475D92","SM-S928U1 Accent color","",""
"sensor.sm_s928u1_geocoded_location","sensor","3894 Loblolly Dr, Clarkston, GA 30021, USA","SM-S928U1 Geocoded location","",""
"sensor.sm_s928u1_daily_steps","sensor","0.0","SM-S928U1 Daily steps","","steps"
"sensor.sm_s928u1_light_sensor","sensor","0","SM-S928U1 Light sensor","illuminance","lx"
"sensor.sm_s928u1_high_accuracy_update_interval","sensor","unknown","SM-S928U1 High accuracy update interval","","seconds"
"sensor.sm_s928u1_wi_fi_connection","sensor","Sowu","SM-S928U1 Wi-Fi connection","",""
"sensor.sm_s928u1_phone_state","sensor","idle","SM-S928U1 Phone state","enum",""
"sensor.sm_s928u1_pressure_sensor","sensor","28.2749590107172","SM-S928U1 Pressure sensor","atmospheric_pressure","inHg"
"sensor.sm_s928u1_proximity_sensor","sensor","far","SM-S928U1 Proximity sensor","",""
"sensor.sm_s928u1_steps_sensor","sensor","12581","SM-S928U1 Steps sensor","","steps"
"sensor.sm_s928u1_current_time_zone","sensor","Eastern Standard Time","SM-S928U1 Current time zone","",""
"device_tracker.tb361fu","device_tracker","unknown","TB361FU","",""
"sensor.tb361fu_battery_level","sensor","64","TB361FU Battery level","battery","%"
"sensor.tb361fu_battery_state","sensor","discharging","TB361FU Battery state","enum",""
"sensor.tb361fu_charger_type","sensor","none","TB361FU Charger type","enum",""
"device_tracker.p13pro","device_tracker","home","P13PRO","",""
"sensor.p13pro_battery_level","sensor","100","P13PRO Battery level","battery","%"
"sensor.p13pro_battery_state","sensor","full","P13PRO Battery state","enum",""
"sensor.p13pro_charger_type","sensor","usb","P13PRO Charger type","enum",""
"tts.google_translate_en_com","tts","2026-01-08T15:58:19.317821+00:00","Google Translate en com","",""
"conversation.openai_conversation","conversation","2025-11-23T01:58:18.150797+00:00","OpenAI Conversation","",""
"media_player.vlc_telnet","media_player","idle","VLC-TELNET","",""
"ai_task.openai_ai_task","ai_task","unknown","OpenAI AI Task","",""
"fan.master_bedroom","fan","off","m bedroom Ceiling fan","",""
"light.master_bedroom","light","off","m bedroom Ceiling fan","",""
"light.great_room_fan_and_light","light","off","Groom Ceiling fan","",""
"fan.great_room_fan_and_light","fan","off","Groom Ceiling fan","",""
"media_player.living_room_tv_2","media_player","on","Great Room TV","tv",""
"remote.living_room_tv","remote","on","Great Room TV","",""
"media_player.living_room_tv","media_player","off","Great Room TV","",""
"sensor.ai_provider_status_google","sensor","error","AI Provider Status (Google)","",""
"sensor.max_input_tokens_google","sensor","500","Max Input Tokens (Google)","","tokens"
"sensor.max_output_tokens_google","sensor","500","Max Output Tokens (Google)","","tokens"
"sensor.ai_model_in_use_google","sensor","gemini-2.0-flash","AI Model In Use (Google)","",""
"sensor.last_error_message_google","sensor","unknown","Last Error Message (Google)","",""
"button.living_room_tv_favorite_current_song","button","unknown","Living Room TV Favorite current song","",""
"media_player.living_room_tv_4","media_player","idle","Living Room TV","speaker",""
"button.vlc_telnet_favorite_current_song","button","unknown","VLC-TELNET Favorite current song","",""
"media_player.vlc_telnet_2","media_player","idle","VLC-TELNET","speaker",""
"button.great_room_tv_favorite_current_song_2","button","unknown","Great Room TV Favorite current song","",""
"media_player.great_room_tv_2","media_player","idle","Great Room TV","speaker",""
"button.jeffery_satellite_media_player_favorite_current_song","button","unavailable","Jeffery Satellite Media Player Favorite current song","",""
"media_player.jeffery_satellite_media_player_2","media_player","unavailable","Jeffery Satellite Media Player","speaker",""
"button.great_room_tv_favorite_current_song","button","unknown","Great Room TV Favorite current song","",""
"media_player.great_room_tv","media_player","off","Great Room TV","speaker",""
"button.hp_favorite_current_song","button","unavailable","HP Favorite current song","",""
"media_player.hp_2","media_player","unavailable","HP","speaker",""
"button.jeffery_satellite_media_player_favorite_current_song_2","button","unavailable","Jeffery Satellite Media Player Favorite current song","",""
"media_player.jeffery_satellite_media_player_3","media_player","unavailable","Jeffery Satellite Media Player","speaker",""
"button.hp_favorite_current_song_2","button","unavailable","HP Favorite current song","",""
"media_player.hp_3","media_player","unavailable","HP","speaker",""
"media_player.living_room_tv_3","media_player","idle","Living Room TV","",""
"weather.forecast_home","weather","clear-night","Forecast Case De Sowu","",""
"todo.shopping_list","todo","0","Shopping List","",""
"light.kitchen_light_switch","light","off","Kitchen light Switch","",""
"switch.front_door_in_home_chime","switch","on","Front Door In-home chime","",""
"switch.great_room_motion_detection","switch","on","great room ringcsm Motion detection","",""
"switch.front_door_motion_detection_2","switch","on","Front Door Motion detection","",""
"switch.front_door_motion_detection","switch","on","Front Door Motion detection","",""
"switch.living_room_motion_detection","switch","on","living room Motion detection","",""
"weather.kdnl","weather","clear-night","KDNL","",""
"switch.great_room_fan_and_light_sound","switch","on","Groom Ceiling fan Beep","",""
"switch.master_bedroom_sound","switch","on","m bedroom Ceiling fan Beep","",""
"button.hubspace_api_thesowus_gmail_com_generate_debug","button","unknown","hubspace-Thesowus@gmail.com Generate Debug","",""
"button.hubspace_api_thesowus_gmail_com_generate_raw","button","unknown","hubspace-Thesowus@gmail.com Generate Raw","",""
"sensor.outside_wifi_rssi","sensor","-46","Loblolly outside wifi-rssi","signal_strength","dB"
"sensor.hallway_wifi_rssi","sensor","-41","Loblolly hallway wifi-rssi","signal_strength","dB"
"sensor.kitchen_light_wifi_rssi","sensor","-36","Kitchen light wifi-rssi","signal_strength","dB"
"switch.outside_switch","switch","on","Loblolly outside Switch","",""
"switch.hallway_switch","switch","on","Loblolly hallway Switch","",""
"switch.kitchen_light_switch","switch","off","Kitchen light Switch","",""
"sensor.casa_mop_battery","sensor","100","Casa mop Battery","battery","%"
"sensor.casa_mop_tank_level","sensor","0","Casa mop Tank level","","%"
"sensor.casa_mop_battery_cycles","sensor","unknown","Casa mop Battery cycles","",""
"sensor.casa_mop_total_cleaning_time","sensor","unknown","Casa mop Total cleaning time","","h"
"sensor.casa_mop_average_mission_time","sensor","43","Casa mop Average mission time","","min"
"sensor.casa_mop_total_missions","sensor","12","Casa mop Total missions","","Missions"
"sensor.casa_mop_successful_missions","sensor","9","Casa mop Successful missions","","Missions"
"sensor.casa_mop_canceled_missions","sensor","3","Casa mop Canceled missions","","Missions"
"sensor.casa_mop_failed_missions","sensor","0","Casa mop Failed missions","","Missions"
"sensor.casa_mop_scrubs","sensor","unknown","Casa mop Scrubs","","Scrubs"
"sensor.casa_mop_total_cleaned_area","sensor","unknown","Casa mop Total cleaned area","","m²"
"sensor.casa_mop_last_mission_start_time","sensor","2026-01-25T23:04:03+00:00","Casa mop Last mission start time","timestamp",""
"sensor.casa_mop_dock_tank_level","sensor","unknown","Casa mop Dock tank level","","%"
"vacuum.casa_mop","vacuum","docked","Casa mop","",""
"ai_task.google_ai_task","ai_task","unknown","Google AI Task","",""
"conversation.google_ai_conversation","conversation","2026-01-08T16:16:17.952507+00:00","Google AI Conversation","",""
"stt.google_ai_stt_2","stt","unknown","Google AI STT","",""
"tts.google_ai_tts","tts","2026-01-08T15:57:54.376172+00:00","Google AI TTS","",""
"switch.ttlock_pre_release","switch","off","TTLock Pre-release","",""
"switch.browser_mod_pre_release","switch","on","browser_mod Pre-release","",""
"switch.ha_lovelace_card_waze_travel_time_pre_release","switch","off","HA (Lovelace) Card Waze Travel Time Pre-release","",""
"update.atomic_calendar_revive_update","update","off","Atomic Calendar Revive update","",""
"update.config_template_card_update","update","off","Config Template Card update","",""
"update.ttlock_update","update","off","TTLock update","",""
"update.bubble_card_update","update","on","Bubble Card update","",""
"update.layout_card_update","update","off","layout-card update","",""
"update.button_card_update","update","off","button-card update","",""
"update.universal_notifier_update","update","off","Universal Notifier update","",""
"update.mini_media_player_update","update","off","Mini Media Player update","",""
"update.big_slider_card_update","update","off","Big Slider Card update","",""
"update.auto_entities_update","update","off","auto-entities update","",""
"update.slider_entity_row_update","update","off","slider-entity-row update","",""
"update.stack_in_card_update","update","off","Stack In Card update","",""
"update.spotifyplus_update","update","off","SpotifyPlus update","",""
"update.home_assistant_media_card_update","update","off","Home Assistant Media Card update","",""
"update.mushroom_update","update","off","Mushroom update","",""
"update.hacs_update","update","off","HACS update","",""
"update.mushroom_themes_update","update","off","Mushroom Themes update","",""
"update.browser_mod_update","update","on","browser_mod update","",""
"update.google_maps_card_update","update","on","Google Maps Card update","",""
"update.ble_adv_ceiling_fan_lamps_update","update","off","BLE ADV Ceiling Fan / Lamps update","",""
"update.alexa_media_player_update","update","on","Alexa Media Player update","",""
"update.slider_button_card_update","update","off","Slider Button Card update","",""
"update.card_mod_update","update","on","card-mod update","",""
"update.webrtc_camera_update","update","off","WebRTC Camera update","",""
"update.tuya_local_update","update","off","Tuya Local update","",""
"update.week_planner_card_update","update","off","Week planner card update","",""
"update.map_card_update","update","off","map-card update","",""
"update.mushroom_better_sliders_update","update","off","Mushroom - Better Sliders update","",""
"update.swipe_navigation_card_update","update","off","Swipe Navigation Card update","",""
"update.calendar_week_card_update","update","off","Calendar Week Card update","",""
"update.life360_update","update","off","Life360 update","",""
"update.ha_lovelace_card_waze_travel_time_update","update","off","HA (Lovelace) Card Waze Travel Time update","",""
"update.home_assistant_swipe_navigation_update","update","off","Home Assistant Swipe Navigation update","",""
"update.ai_automation_suggester_update","update","off","AI Automation Suggester update","",""
"update.wallpanel_update","update","off","WallPanel update","",""
"update.hubspace_homeassistant_update","update","off","Hubspace-Homeassistant update","",""
"stt.faster_whisper","stt","unknown","faster-whisper","",""
"sensor.ai_automation_suggestions_google","sensor","No Suggestions","AI Automation Suggestions (Google)","",""
"wake_word.openwakeword","wake_word","2026-01-28T06:07:08.694595+00:00","openwakeword","",""
"tts.piper","tts","2026-01-08T19:49:17.551646+00:00","piper","",""
"climate.thermostat","climate","heat","THERMOSTAT","",""
"sensor.thermostat_temperature","sensor","72.0","THERMOSTAT Temperature","temperature","°F"
"select.jeffery_satellite_assistant","select","Home Assistant Cloud Jef","Jeffery Satellite Assistant","",""
"select.jeffery_satellite_assistant_2","select","preferred","Jeffery Satellite Assistant 2","",""
"select.jeffery_satellite_finished_speaking_detection","select","relaxed","Jeffery Satellite Finished speaking detection","",""
"select.jeffery_satellite_wake_word","select","unavailable","Jeffery Satellite Wake word","",""
"select.jeffery_satellite_wake_word_2","select","unavailable","Jeffery Satellite Wake word 2","",""
"button.jeffery_satellite_reboot","button","unavailable","Jeffery Satellite Reboot","restart",""
"binary_sensor.jeffery_satellite_presence_detect","binary_sensor","unavailable","Jeffery Satellite Presence detect","occupancy",""
"sensor.jeffery_satellite_s3_temperature","sensor","unavailable","Jeffery Satellite S3 Temperature","temperature","°F"
"sensor.jeffery_satellite_s3_humidity","sensor","unavailable","Jeffery Satellite S3 Humidity","humidity","%"
"sensor.jeffery_satellite_battery_level","sensor","unavailable","Jeffery Satellite Battery level","battery","%"
"sensor.jeffery_satellite_wifi_db","sensor","unavailable","Jeffery Satellite WiFi db","signal_strength","dBm"
"sensor.jeffery_satellite_wifi_signal","sensor","unavailable","Jeffery Satellite WiFi Signal","","%"
"sensor.jeffery_satellite_ssid","sensor","unavailable","Jeffery Satellite SSID","",""
"sensor.jeffery_satellite_bssid","sensor","unavailable","Jeffery Satellite BSSID","",""
"sensor.jeffery_satellite_ip_address","sensor","unavailable","Jeffery Satellite IP Address","",""
"sensor.jeffery_satellite_device_uptime","sensor","unavailable","Jeffery Satellite Device uptime","",""
"sensor.jeffery_satellite_timer","sensor","unavailable","Jeffery Satellite Timer","",""
"number.jeffery_satellite_scr_save_delay","number","unavailable","Jeffery Satellite Scr/save delay","","secs"
"number.jeffery_satellite_scr_off_delay","number","unavailable","Jeffery Satellite Scr/off delay","","secs"
"number.jeffery_satellite_scr_save_brightness","number","unavailable","Jeffery Satellite Scr/save Brightness","","%"
"number.jeffery_satellite_default_brightness","number","unavailable","Jeffery Satellite Default Brightness","","%"
"switch.esp32_s3_box_3_cbfa30_speaker_enable","switch","unavailable","Jeffery Satellite Speaker Enable","",""
"switch.jeffery_satellite_display_conversation","switch","unavailable","Jeffery Satellite Display conversation","",""
"switch.jeffery_satellite_output_audio_externally","switch","unavailable","Jeffery Satellite Output audio externally","",""
"switch.esp32_s3_box_3_cbfa30_mute","switch","unavailable","Jeffery Satellite Mute","",""
"switch.jeffery_satellite_scr_save_enable","switch","unavailable","Jeffery Satellite Scr/save enable","",""
"switch.jeffery_satellite_scr_off_enable","switch","unavailable","Jeffery Satellite Scr/off enable","",""
"switch.jeffery_satellite_screen_wake_on_motion","switch","unavailable","Jeffery Satellite Screen wake on motion","",""
"switch.jeffery_satellite_play_wake_sound","switch","unavailable","Jeffery Satellite Play wake sound","",""
"switch.jeffery_satellite_mute_responses","switch","unavailable","Jeffery Satellite Mute Responses","",""
"text.jeffery_satellite_notification_text","text","unavailable","Jeffery Satellite Notification Text","",""
"media_player.jeffery_satellite_media_player","media_player","unavailable","Jeffery Satellite Media Player","speaker",""
"select.esp32_s3_box_3_cbfa30_wake_word_engine_location","select","unavailable","Jeffery Satellite Wake word engine location","",""
"select.jeffery_satellite_time_format","select","unavailable","Jeffery Satellite Time Format","",""
"light.jeffery_satellite_lcd_backlight","light","unavailable","Jeffery Satellite LCD Backlight","",""
"automation.maintain_comfort_band_71_73degf","automation","on","Maintain Comfort Band 71–73°F","",""
"automation.hvac_fan_circulation_hourly","automation","on","HVAC Fan Circulation Hourly","",""
"automation.doorbell_front_door_popup_kitchen_tablet","automation","on","Doorbell Front Door Popup - Kitchen Tablet","",""
"automation.main_lights_master_on","automation","on","Main Lights Master On","",""
"automation.main_lights_master_off","automation","on","Main Lights Master Off","",""
"automation.hp_motion_detected","automation","on","HP Motion Detected","",""
"automation.hp_motion_cleared","automation","on","HP Motion Cleared","",""
"automation.doorbell_show_camera_on_kitchen_tablet_fully_kiosk","automation","on","Doorbell - Show Camera on Kitchen Tablet (Fully Kiosk)","",""
"calendar.family","calendar","unavailable","Calendar","",""
