"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"camera.front_door_live_view","camera","idle","Loblolly front door","",""
"camera.living_room_live_view","camera","idle","living room Live view","",""
"camera.great_room_live_view","camera","idle","great room ringcsm Live view","",""
"event.front_door_ding_2","event","2025-11-21T19:50:34.359+00:00","Front Door Ding","doorbell",""
"event.front_door_ding","event","2025-11-19T01:19:07.993+00:00","Front Door Ding","doorbell",""
"event.living_room_ding","event","unknown","living room Ding","doorbell",""
"event.great_room_motion","event","2025-11-25T22:58:57.823+00:00","great room ringcsm Motion","motion",""
"event.front_door_motion_2","event","2025-11-25T17:35:22.892+00:00","Front Door Motion","motion",""
"event.front_door_motion","event","2025-11-26T03:46:41.036+00:00","Front Door Motion","motion",""
"event.living_room_motion","event","unknown","living room Motion","motion",""
"number.great_room_volume","number","8.0","great room ringcsm Volume","",""
"number.front_door_volume_2","number","4.0","Front Door Volume","",""
"number.front_door_volume","number","8.0","Front Door Volume","",""
"number.living_room_volume","number","5.0","living room Volume","",""
"sensor.great_room_battery","sensor","44","great room ringcsm Battery","battery","%"
"sensor.front_door_battery_3","sensor","unknown","Front Door Battery","battery","%"
"sensor.front_door_battery","sensor","100","Front Door Battery","battery","%"
"sensor.living_room_battery","sensor","unknown","living room Battery","battery","%"
"sensor.great_room_last_activity","sensor","2025-11-26T07:15:12+00:00","great room ringcsm Last activity","timestamp",""
"sensor.front_door_last_activity_2","sensor","2025-11-26T07:14:13+00:00","Front Door Last activity","timestamp",""
"sensor.front_door_last_activity","sensor","2025-11-26T03:46:39+00:00","Front Door Last activity","timestamp",""
"sensor.living_room_last_activity","sensor","2025-11-24T22:58:18+00:00","living room Last activity","timestamp",""
"siren.great_room_siren","siren","off","great room ringcsm Siren","",""
"switch.front_door_in_home_chime","switch","on","Front Door In-home chime","",""
"switch.great_room_motion_detection","switch","on","great room ringcsm Motion detection","",""
"switch.front_door_motion_detection_2","switch","off","Front Door Motion detection","",""
"switch.front_door_motion_detection","switch","on","Front Door Motion detection","",""
"switch.living_room_motion_detection","switch","on","living room Motion detection","",""
"button.hubspace_api_thesowus_gmail_com_generate_debug","button","unknown","hubspace-Thesowus@gmail.com Generate Debug","",""
"button.hubspace_api_thesowus_gmail_com_generate_raw","button","unknown","hubspace-Thesowus@gmail.com Generate Raw","",""
"sensor.kitchen_light_wifi_rssi","sensor","-34","Kitchen light wifi-rssi","signal_strength","dB"
"sensor.hallway_wifi_rssi","sensor","-53","Loblolly hallway wifi-rssi","signal_strength","dB"
"sensor.outside_wifi_rssi","sensor","-45","Loblolly outside wifi-rssi","signal_strength","dB"
"switch.kitchen_light_switch","switch","off","Kitchen light Switch","",""
"switch.hallway_switch","switch","off","Loblolly hallway Switch","",""
"switch.outside_switch","switch","on","Loblolly outside Switch","",""
"conversation.google_ai_conversation","conversation","2025-11-24T18:40:59.515063+00:00","Google AI Conversation","",""
"stt.google_ai_stt_2","stt","unknown","Google AI STT","",""
"tts.google_ai_tts","tts","2025-11-23T01:40:48.159390+00:00","Google AI TTS","",""
"ai_task.google_ai_task","ai_task","unknown","Google AI Task","",""
"media_player.living_room_tv","media_player","off","Great Room TV","",""
"fan.great_room_fan_and_light","fan","off","Great Room fan and light","",""
"fan.master_bedroom","fan","off","Master Bedroom","",""
"light.great_room_fan_and_light","light","off","Great Room fan and light","",""
"light.master_bedroom","light","off","Master Bedroom","",""
"switch.great_room_fan_and_light_sound","switch","on","Great Room fan and light Sound","",""
"switch.master_bedroom_sound","switch","on","Master Bedroom Sound","",""
"switch.browser_mod_pre_release","switch","on","browser_mod Pre-release","",""
"update.ai_automation_suggester_update","update","off","AI Automation Suggester update","",""
"update.hacs_update","update","off","HACS update","",""
"update.hubspace_homeassistant_update","update","off","Hubspace-Homeassistant update","",""
"update.atomic_calendar_revive_update","update","off","Atomic Calendar Revive update","",""
"update.alexa_media_player_update","update","off","Alexa Media Player update","",""
"update.layout_card_update","update","off","layout-card update","",""
"update.ha_lovelace_card_waze_travel_time_update","update","off","HA (Lovelace) Card Waze Travel Time update","",""
"update.firemote_card_update","update","off","Firemote Card update","",""
"update.browser_mod_update","update","off","browser_mod update","",""
"update.ttlock_update","update","off","TTLock update","",""
"update.card_mod_update","update","off","card-mod update","",""
"update.mushroom_themes_update","update","off","Mushroom Themes update","",""
"update.google_maps_card_update","update","off","Google Maps Card update","",""
"update.mushroom_better_sliders_update","update","off","Mushroom - Better Sliders update","",""
"update.mushroom_update","update","off","Mushroom update","",""
"todo.shopping_list","todo","0","Shopping List","",""
"automation.maintain_comfort_band_71_73degf","automation","on","Maintain Comfort Band 71–73°F","",""
"automation.hvac_fan_circulation_hourly","automation","on","HVAC Fan Circulation Hourly","",""
"automation.doorbell_front_door_popup_kitchen_tablet","automation","on","Doorbell Front Door Popup - Kitchen Tablet","",""
"automation.main_lights_master_on","automation","on","Main Lights Master On","",""
"automation.main_lights_master_off","automation","on","Main Lights Master Off","",""
"media_player.living_room_tv_2","media_player","on","Living Room TV","tv",""
"remote.living_room_tv","remote","on","Living Room TV","",""
"ai_task.openai_ai_task","ai_task","unknown","OpenAI AI Task","",""
"conversation.openai_conversation","conversation","2025-11-23T01:58:18.150797+00:00","OpenAI Conversation","",""
"media_player.spotify_paul_sowu","media_player","idle","Spotify Paul Sowu","",""
"calendar.family","calendar","off","Calendar","",""
"calendar.webcal_teamer_net_teams_111814298_23_24_daegu_middle_high_school_football_events_subscription_ics_f7fe22","calendar","off","Webcal://teamer.net/teams/111814298-23-24-daegu-middle-high-school-football/events/subscription.ics?f7fe22","",""
"calendar.sowu_paul_gmail_com","calendar","off","Sowu.paul@gmail.com","",""
"calendar.thesowus_gmail_com","calendar","off","Thesowus@gmail.com","",""
"calendar.birthdays","calendar","off","Birthdays","",""
"calendar.augusta_eagles_varsity_boys_basketball","calendar","off","Augusta eagles varsity boys basketball","",""
"todo.my_tasks","todo","2","TODO","",""
"todo.dad_s_tasks","todo","0","Dad's tasks","",""
"todo.mom_s_tasks","todo","0","Mom's tasks","",""
"todo.house_tasks","todo","1","House tasks","",""
"binary_sensor.dj_wu_presence","binary_sensor","off","DJ Wu Presence","presence",""
"binary_sensor.living_room_motion","binary_sensor","unavailable","living room Motion","motion",""
"binary_sensor.living_room_motion_2","binary_sensor","off","Living Room Motion","motion",""
"binary_sensor.dj_wu_s24_ultra_presence","binary_sensor","on","Dj Wu S24 Ultra Presence","presence",""
"binary_sensor.range_child_lock","binary_sensor","off","Range Child lock","",""
"binary_sensor.range_remote_control","binary_sensor","off","Range Remote control","",""
"binary_sensor.range_door","binary_sensor","off","Range Door","opening",""
"binary_sensor.front_door_motion_2","binary_sensor","off","Front Door Motion","motion",""
"binary_sensor.front_door_motion","binary_sensor","off","Front Door Motion","motion",""
"button.range_stop","button","2025-11-25T21:18:54.069556+00:00","Range Stop","",""
"event.living_room_main","event","unavailable","living room main","button",""
"event.front_door_main","event","2025-11-19T01:17:22.606+00:00","Front Door main","button",""
"event.front_door_main_2","event","unknown","Front Door main","button",""
"light.master_bedroom_switch_led","light","off","Master Bedroom switch_led","",""
"light.living_room_fan_light_switch_led","light","off","living room fan & light switch_led","",""
"light.m_bedroom_fan_switch_led","light","unavailable","M bedroom fan switch_led","",""
"select.range_lamp","select","off","Range Lamp","",""
"sensor.living_room_battery_2","sensor","unavailable","living room Battery","battery","%"
"sensor.living_room_battery_3","sensor","23","Living Room Battery","battery","%"
"sensor.range_operating_state","sensor","ready","Range Operating state","enum",""
"sensor.range_oven_mode","sensor","others","Range Oven mode","enum",""
"sensor.range_machine_state","sensor","ready","Range Machine state","enum",""
"sensor.range_job_state","sensor","ready","Range Job state","enum",""
"sensor.range_completion_time","sensor","2025-11-25T00:49:06+00:00","Range Completion time","timestamp",""
"sensor.range_setpoint","sensor","unknown","Range Setpoint","temperature","°F"
"sensor.range_temperature","sensor","175","Range Temperature","temperature","°F"
"sensor.front_door_battery_2","sensor","100","Front Door Battery","battery","%"
"switch.living_room_fan_light","switch","off","living room fan & light","",""
"switch.m_bedroom_fan","switch","unavailable","M bedroom fan","",""
"switch.master_bedroom","switch","off","Master Bedroom","",""
"sensor.ai_automation_suggestions_google","sensor","New Suggestions Available","AI Automation Suggestions (Google)","",""
"button.lumi_lumi_weather_identify","button","2025-11-11T17:03:21.957063+00:00","Temp – Master Wing Identify","identify",""
"button.temp_bedroom_wing_identify","button","unknown","Temp – Living room Wing Identify","identify",""
"button.temp_bedroom_wing_identify_2","button","2025-11-10T18:40:08.759030+00:00","Temp – Bedroom Wing Identify","identify",""
"sensor.lumi_lumi_weather_battery","sensor","59.0","Temp – Master Wing Battery","battery","%"
"sensor.lumi_lumi_weather_pressure","sensor","14.6053008104564","Temp – Master Wing Pressure","pressure","psi"
"sensor.lumi_lumi_weather_temperature","sensor","72.86","Master Bedroom temp sensor","temperature","°F"
"sensor.lumi_lumi_weather_lqi","sensor","87","Temp – Master Wing LQI","",""
"sensor.lumi_lumi_weather_humidity","sensor","44.32","Temp – Master Wing Humidity","humidity","%"
"sensor.temp_bedroom_wing_battery","sensor","55.5","Temp – Living room Wing Battery","battery","%"
"sensor.temp_bedroom_wing_pressure","sensor","14.5907970360667","Temp – Living room Wing Pressure","pressure","psi"
"sensor.temp_bedroom_wing_temperature","sensor","72.608","Galley Trmp sensor","temperature","°F"
"sensor.temp_bedroom_wing_humidity","sensor","46.32","Temp – Living room Wing Humidity","humidity","%"
"sensor.temp_bedroom_wing_battery_2","sensor","55.5","Temp – Bedroom Wing Battery","battery","%"
"sensor.temp_bedroom_wing_pressure_2","sensor","14.6053008104564","Temp – Bedroom Wing Pressure","pressure","psi"
"sensor.temp_bedroom_wing_temperature_2","sensor","70.232","Blue room temp sensor","temperature","°F"
"sensor.temp_bedroom_wing_humidity_2","sensor","49.91","Temp – Bedroom Wing Humidity","humidity","%"
"automation.maintain_comfort_band_74_76degf","automation","unavailable","Maintain Comfort Band 74-76°F","",""
"automation.maintain_comfort_band_73_75degf","automation","unavailable","Maintain Comfort Band 73–75°F","",""
